ID,Year,LocationAbbr,Topic,Response,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Stratification,StratificationType,IndicatorId,LocationOrder,ParentStateDisplayOrder
946678.0,2003.0,NJ,Age,65+ years,Crude Prevalence,17.9,,,17.1,18.7,2481.0,Overall,Overall,AGE,33.0,33.0
948710.0,2003.0,NM,Age,18-24 years,Crude Prevalence,13.9,,,12.4,15.4,375.0,Overall,Overall,AGE,34.0,34.0
948711.0,2003.0,NM,Age,25-34 years,Crude Prevalence,17.0,,,15.8,18.2,794.0,Overall,Overall,AGE,34.0,34.0
948712.0,2003.0,NM,Age,35-44 years,Crude Prevalence,19.7,,,18.4,21.0,993.0,Overall,Overall,AGE,34.0,34.0
948713.0,2003.0,NM,Age,45-54 years,Crude Prevalence,19.4,,,18.2,20.6,1199.0,Overall,Overall,AGE,34.0,34.0
948714.0,2003.0,NM,Age,55-64 years,Crude Prevalence,13.2,,,12.2,14.2,906.0,Overall,Overall,AGE,34.0,34.0
948715.0,2003.0,NM,Age,65+ years,Crude Prevalence,16.7,,,15.7,17.7,1227.0,Overall,Overall,AGE,34.0,34.0
951223.0,2003.0,NY,Age,18-24 years,Crude Prevalence,12.4,,,11.1,13.7,389.0,Overall,Overall,AGE,35.0,35.0
951224.0,2003.0,NY,Age,25-34 years,Crude Prevalence,17.9,,,16.7,19.1,882.0,Overall,Overall,AGE,35.0,35.0
951225.0,2003.0,NY,Age,35-44 years,Crude Prevalence,20.8,,,19.5,22.1,1109.0,Overall,Overall,AGE,35.0,35.0
951226.0,2003.0,NY,Age,45-54 years,Crude Prevalence,18.5,,,17.3,19.7,1187.0,Overall,Overall,AGE,35.0,35.0
951227.0,2003.0,NY,Age,55-64 years,Crude Prevalence,13.0,,,12.0,14.0,860.0,Overall,Overall,AGE,35.0,35.0
951228.0,2003.0,NY,Age,65+ years,Crude Prevalence,17.4,,,16.3,18.5,1117.0,Overall,Overall,AGE,35.0,35.0
953170.0,2003.0,NC,Age,18-24 years,Crude Prevalence,13.0,,,11.5,14.5,583.0,Overall,Overall,AGE,36.0,36.0
953171.0,2003.0,NC,Age,25-34 years,Crude Prevalence,18.6,,,17.3,19.9,1415.0,Overall,Overall,AGE,36.0,36.0
953172.0,2003.0,NC,Age,35-44 years,Crude Prevalence,20.4,,,19.1,21.7,1788.0,Overall,Overall,AGE,36.0,36.0
953173.0,2003.0,NC,Age,45-54 years,Crude Prevalence,18.4,,,17.2,19.6,1917.0,Overall,Overall,AGE,36.0,36.0
953174.0,2003.0,NC,Age,55-64 years,Crude Prevalence,13.1,,,12.2,14.0,1537.0,Overall,Overall,AGE,36.0,36.0
953175.0,2003.0,NC,Age,65+ years,Crude Prevalence,16.4,,,15.4,17.4,2215.0,Overall,Overall,AGE,36.0,36.0
955623.0,2003.0,ND,Age,18-24 years,Crude Prevalence,15.8,,,13.9,17.7,236.0,Overall,Overall,AGE,37.0,37.0
955624.0,2003.0,ND,Age,25-34 years,Crude Prevalence,15.4,,,13.9,16.9,395.0,Overall,Overall,AGE,37.0,37.0
955625.0,2003.0,ND,Age,35-44 years,Crude Prevalence,18.1,,,16.6,19.6,553.0,Overall,Overall,AGE,37.0,37.0
955626.0,2003.0,ND,Age,45-54 years,Crude Prevalence,18.8,,,17.3,20.3,666.0,Overall,Overall,AGE,37.0,37.0
955627.0,2003.0,ND,Age,55-64 years,Crude Prevalence,12.0,,,10.9,13.1,445.0,Overall,Overall,AGE,37.0,37.0
955628.0,2003.0,ND,Age,65+ years,Crude Prevalence,20.0,,,18.6,21.4,731.0,Overall,Overall,AGE,37.0,37.0
957945.0,2003.0,OH,Age,18-24 years,Crude Prevalence,12.6,,,11.0,14.2,304.0,Overall,Overall,AGE,38.0,38.0
957946.0,2003.0,OH,Age,25-34 years,Crude Prevalence,16.9,,,15.4,18.4,601.0,Overall,Overall,AGE,38.0,38.0
957947.0,2003.0,OH,Age,35-44 years,Crude Prevalence,19.8,,,18.2,21.4,728.0,Overall,Overall,AGE,38.0,38.0
957948.0,2003.0,OH,Age,45-54 years,Crude Prevalence,19.4,,,17.9,20.9,851.0,Overall,Overall,AGE,38.0,38.0
957949.0,2003.0,OH,Age,55-64 years,Crude Prevalence,13.5,,,12.3,14.7,606.0,Overall,Overall,AGE,38.0,38.0
957950.0,2003.0,OH,Age,65+ years,Crude Prevalence,17.8,,,16.3,19.3,734.0,Overall,Overall,AGE,38.0,38.0
960123.0,2003.0,OK,Age,18-24 years,Crude Prevalence,14.3,,,13.1,15.5,528.0,Overall,Overall,AGE,39.0,39.0
960124.0,2003.0,OK,Age,25-34 years,Crude Prevalence,16.9,,,15.9,17.9,1064.0,Overall,Overall,AGE,39.0,39.0
960125.0,2003.0,OK,Age,35-44 years,Crude Prevalence,18.8,,,17.8,19.8,1384.0,Overall,Overall,AGE,39.0,39.0
960126.0,2003.0,OK,Age,45-54 years,Crude Prevalence,18.3,,,17.3,19.3,1483.0,Overall,Overall,AGE,39.0,39.0
960127.0,2003.0,OK,Age,55-64 years,Crude Prevalence,13.3,,,12.5,14.1,1252.0,Overall,Overall,AGE,39.0,39.0
960128.0,2003.0,OK,Age,65+ years,Crude Prevalence,18.3,,,17.4,19.2,1922.0,Overall,Overall,AGE,39.0,39.0
962460.0,2003.0,OR,Age,18-24 years,Crude Prevalence,12.8,,,11.3,14.3,288.0,Overall,Overall,AGE,40.0,40.0
962461.0,2003.0,OR,Age,25-34 years,Crude Prevalence,17.5,,,16.1,18.9,627.0,Overall,Overall,AGE,40.0,40.0
962462.0,2003.0,OR,Age,35-44 years,Crude Prevalence,19.0,,,17.6,20.4,729.0,Overall,Overall,AGE,40.0,40.0
962463.0,2003.0,OR,Age,45-54 years,Crude Prevalence,20.1,,,18.7,21.5,842.0,Overall,Overall,AGE,40.0,40.0
962464.0,2003.0,OR,Age,55-64 years,Crude Prevalence,13.5,,,12.4,14.6,654.0,Overall,Overall,AGE,40.0,40.0
962465.0,2003.0,OR,Age,65+ years,Crude Prevalence,17.1,,,15.9,18.3,876.0,Overall,Overall,AGE,40.0,40.0
964926.0,2003.0,PA,Age,18-24 years,Crude Prevalence,12.2,,,10.7,13.7,249.0,Overall,Overall,AGE,41.0,41.0
964927.0,2003.0,PA,Age,25-34 years,Crude Prevalence,15.3,,,13.9,16.7,499.0,Overall,Overall,AGE,41.0,41.0
964928.0,2003.0,PA,Age,35-44 years,Crude Prevalence,19.4,,,18.0,20.8,766.0,Overall,Overall,AGE,41.0,41.0
964929.0,2003.0,PA,Age,45-54 years,Crude Prevalence,19.1,,,17.7,20.5,782.0,Overall,Overall,AGE,41.0,41.0
964930.0,2003.0,PA,Age,55-64 years,Crude Prevalence,15.0,,,13.7,16.3,543.0,Overall,Overall,AGE,41.0,41.0
964931.0,2003.0,PA,Age,65+ years,Crude Prevalence,18.9,,,17.6,20.2,832.0,Overall,Overall,AGE,41.0,41.0
968939.0,2003.0,RI,Age,18-24 years,Crude Prevalence,13.5,,,11.7,15.3,245.0,Overall,Overall,AGE,42.0,42.0
968940.0,2003.0,RI,Age,25-34 years,Crude Prevalence,16.1,,,14.8,17.4,666.0,Overall,Overall,AGE,42.0,42.0
968941.0,2003.0,RI,Age,35-44 years,Crude Prevalence,20.3,,,18.9,21.7,865.0,Overall,Overall,AGE,42.0,42.0
968942.0,2003.0,RI,Age,45-54 years,Crude Prevalence,18.7,,,17.3,20.1,811.0,Overall,Overall,AGE,42.0,42.0
968235.0,2003.0,RI,Age,55-64 years,Crude Prevalence,12.6,,,11.5,13.7,630.0,Overall,Overall,AGE,42.0,42.0
968236.0,2003.0,RI,Age,65+ years,Crude Prevalence,19.0,,,17.6,20.4,836.0,Overall,Overall,AGE,42.0,42.0
970658.0,2003.0,SC,Age,18-24 years,Crude Prevalence,13.8,,,12.4,15.2,384.0,Overall,Overall,AGE,43.0,43.0
970659.0,2003.0,SC,Age,25-34 years,Crude Prevalence,17.5,,,16.3,18.7,948.0,Overall,Overall,AGE,43.0,43.0
970660.0,2003.0,SC,Age,35-44 years,Crude Prevalence,19.7,,,18.5,20.9,1129.0,Overall,Overall,AGE,43.0,43.0
970661.0,2003.0,SC,Age,45-54 years,Crude Prevalence,18.7,,,17.6,19.8,1251.0,Overall,Overall,AGE,43.0,43.0
970662.0,2003.0,SC,Age,55-64 years,Crude Prevalence,13.7,,,12.8,14.6,999.0,Overall,Overall,AGE,43.0,43.0
970663.0,2003.0,SC,Age,65+ years,Crude Prevalence,16.8,,,15.8,17.8,1215.0,Overall,Overall,AGE,43.0,43.0
973655.0,2003.0,SD,Age,18-24 years,Crude Prevalence,14.8,,,13.2,16.4,359.0,Overall,Overall,AGE,44.0,44.0
973656.0,2003.0,SD,Age,25-34 years,Crude Prevalence,15.7,,,14.5,16.9,659.0,Overall,Overall,AGE,44.0,44.0
973657.0,2003.0,SD,Age,35-44 years,Crude Prevalence,18.8,,,17.6,20.0,988.0,Overall,Overall,AGE,44.0,44.0
973658.0,2003.0,SD,Age,45-54 years,Crude Prevalence,18.7,,,17.5,19.9,1057.0,Overall,Overall,AGE,44.0,44.0
973659.0,2003.0,SD,Age,55-64 years,Crude Prevalence,12.1,,,11.2,13.0,799.0,Overall,Overall,AGE,44.0,44.0
973660.0,2003.0,SD,Age,65+ years,Crude Prevalence,19.9,,,18.8,21.0,1400.0,Overall,Overall,AGE,44.0,44.0
975268.0,2003.0,TN,Age,18-24 years,Crude Prevalence,12.8,,,10.7,14.9,164.0,Overall,Overall,AGE,45.0,45.0
975925.0,2003.0,TN,Age,25-34 years,Crude Prevalence,17.9,,,16.1,19.7,390.0,Overall,Overall,AGE,45.0,45.0
975926.0,2003.0,TN,Age,35-44 years,Crude Prevalence,20.0,,,18.2,21.8,512.0,Overall,Overall,AGE,45.0,45.0
975927.0,2003.0,TN,Age,45-54 years,Crude Prevalence,18.8,,,17.2,20.4,542.0,Overall,Overall,AGE,45.0,45.0
975928.0,2003.0,TN,Age,55-64 years,Crude Prevalence,15.9,,,14.4,17.4,468.0,Overall,Overall,AGE,45.0,45.0
975929.0,2003.0,TN,Age,65+ years,Crude Prevalence,14.6,,,13.2,16.0,513.0,Overall,Overall,AGE,45.0,45.0
977853.0,2003.0,TX,Age,18-24 years,Crude Prevalence,14.5,,,13.2,15.8,514.0,Overall,Overall,AGE,46.0,46.0
977854.0,2003.0,TX,Age,25-34 years,Crude Prevalence,20.0,,,18.8,21.2,1151.0,Overall,Overall,AGE,46.0,46.0
977855.0,2003.0,TX,Age,35-44 years,Crude Prevalence,21.2,,,20.0,22.4,1235.0,Overall,Overall,AGE,46.0,46.0
977856.0,2003.0,TX,Age,45-54 years,Crude Prevalence,18.4,,,17.3,19.5,1175.0,Overall,Overall,AGE,46.0,46.0
977857.0,2003.0,TX,Age,55-64 years,Crude Prevalence,11.8,,,11.0,12.6,874.0,Overall,Overall,AGE,46.0,46.0
977858.0,2003.0,TX,Age,65+ years,Crude Prevalence,14.1,,,13.2,15.0,1086.0,Overall,Overall,AGE,46.0,46.0
979562.0,2003.0,UT,Age,18-24 years,Crude Prevalence,19.0,,,17.0,21.0,422.0,Overall,Overall,AGE,47.0,47.0
979563.0,2003.0,UT,Age,25-34 years,Crude Prevalence,23.1,,,21.4,24.8,825.0,Overall,Overall,AGE,47.0,47.0
979564.0,2003.0,UT,Age,35-44 years,Crude Prevalence,18.7,,,17.1,20.3,774.0,Overall,Overall,AGE,47.0,47.0
979565.0,2003.0,UT,Age,45-54 years,Crude Prevalence,16.5,,,15.0,18.0,796.0,Overall,Overall,AGE,47.0,47.0
979566.0,2003.0,UT,Age,55-64 years,Crude Prevalence,10.3,,,9.2,11.4,531.0,Overall,Overall,AGE,47.0,47.0
979567.0,2003.0,UT,Age,65+ years,Crude Prevalence,12.3,,,11.1,13.5,706.0,Overall,Overall,AGE,47.0,47.0
982208.0,2003.0,VT,Age,18-24 years,Crude Prevalence,13.4,,,11.7,15.1,217.0,Overall,Overall,AGE,48.0,48.0
982209.0,2003.0,VT,Age,25-34 years,Crude Prevalence,14.5,,,13.3,15.7,529.0,Overall,Overall,AGE,48.0,48.0
982210.0,2003.0,VT,Age,35-44 years,Crude Prevalence,20.0,,,18.7,21.3,917.0,Overall,Overall,AGE,48.0,48.0
982211.0,2003.0,VT,Age,45-54 years,Crude Prevalence,21.0,,,19.7,22.3,979.0,Overall,Overall,AGE,48.0,48.0
982212.0,2003.0,VT,Age,55-64 years,Crude Prevalence,13.9,,,12.8,15.0,696.0,Overall,Overall,AGE,48.0,48.0
982213.0,2003.0,VT,Age,65+ years,Crude Prevalence,17.1,,,15.9,18.3,912.0,Overall,Overall,AGE,48.0,48.0
986379.0,2003.0,VA,Age,18-24 years,Crude Prevalence,12.8,,,11.3,14.3,367.0,Overall,Overall,AGE,49.0,49.0
986380.0,2003.0,VA,Age,25-34 years,Crude Prevalence,17.8,,,16.3,19.3,801.0,Overall,Overall,AGE,49.0,49.0
986381.0,2003.0,VA,Age,35-44 years,Crude Prevalence,21.4,,,19.9,22.9,1131.0,Overall,Overall,AGE,49.0,49.0
986382.0,2003.0,VA,Age,45-54 years,Crude Prevalence,19.4,,,18.1,20.7,1214.0,Overall,Overall,AGE,49.0,49.0
986383.0,2003.0,VA,Age,55-64 years,Crude Prevalence,13.3,,,12.2,14.4,909.0,Overall,Overall,AGE,49.0,49.0
986384.0,2003.0,VA,Age,65+ years,Crude Prevalence,15.3,,,14.1,16.5,1020.0,Overall,Overall,AGE,49.0,49.0
989026.0,2003.0,WA,Age,18-24 years,Crude Prevalence,12.9,,,12.1,13.7,1411.0,Overall,Overall,AGE,50.0,50.0
989027.0,2003.0,WA,Age,25-34 years,Crude Prevalence,17.8,,,17.1,18.5,2722.0,Overall,Overall,AGE,50.0,50.0
989028.0,2003.0,WA,Age,35-44 years,Crude Prevalence,20.8,,,20.1,21.5,3560.0,Overall,Overall,AGE,50.0,50.0
989029.0,2003.0,WA,Age,45-54 years,Crude Prevalence,20.1,,,19.4,20.8,3961.0,Overall,Overall,AGE,50.0,50.0
989030.0,2003.0,WA,Age,55-64 years,Crude Prevalence,13.0,,,12.4,13.6,3056.0,Overall,Overall,AGE,50.0,50.0
989031.0,2003.0,WA,Age,65+ years,Crude Prevalence,15.3,,,14.7,15.9,3934.0,Overall,Overall,AGE,50.0,50.0
990796.0,2003.0,WV,Age,18-24 years,Crude Prevalence,12.4,,,10.7,14.1,203.0,Overall,Overall,AGE,51.0,51.0
990797.0,2003.0,WV,Age,25-34 years,Crude Prevalence,15.6,,,14.2,17.0,455.0,Overall,Overall,AGE,51.0,51.0
990798.0,2003.0,WV,Age,35-44 years,Crude Prevalence,17.7,,,16.2,19.2,557.0,Overall,Overall,AGE,51.0,51.0
990799.0,2003.0,WV,Age,45-54 years,Crude Prevalence,19.5,,,18.0,21.0,684.0,Overall,Overall,AGE,51.0,51.0
990800.0,2003.0,WV,Age,55-64 years,Crude Prevalence,14.3,,,13.1,15.5,647.0,Overall,Overall,AGE,51.0,51.0
990801.0,2003.0,WV,Age,65+ years,Crude Prevalence,20.5,,,19.1,21.9,803.0,Overall,Overall,AGE,51.0,51.0
993150.0,2003.0,WI,Age,18-24 years,Crude Prevalence,13.6,,,11.8,15.4,303.0,Overall,Overall,AGE,52.0,52.0
993151.0,2003.0,WI,Age,25-34 years,Crude Prevalence,16.2,,,14.8,17.6,653.0,Overall,Overall,AGE,52.0,52.0
993152.0,2003.0,WI,Age,35-44 years,Crude Prevalence,20.5,,,19.1,21.9,870.0,Overall,Overall,AGE,52.0,52.0
993153.0,2003.0,WI,Age,45-54 years,Crude Prevalence,19.3,,,17.9,20.7,866.0,Overall,Overall,AGE,52.0,52.0
993154.0,2003.0,WI,Age,55-64 years,Crude Prevalence,12.7,,,11.5,13.9,557.0,Overall,Overall,AGE,52.0,52.0
993155.0,2003.0,WI,Age,65+ years,Crude Prevalence,17.7,,,16.4,19.0,805.0,Overall,Overall,AGE,52.0,52.0
995229.0,2003.0,WY,Age,18-24 years,Crude Prevalence,14.6,,,13.0,16.2,286.0,Overall,Overall,AGE,53.0,53.0
995230.0,2003.0,WY,Age,25-34 years,Crude Prevalence,15.6,,,14.3,16.9,560.0,Overall,Overall,AGE,53.0,53.0
995231.0,2003.0,WY,Age,35-44 years,Crude Prevalence,18.7,,,17.3,20.1,712.0,Overall,Overall,AGE,53.0,53.0
995232.0,2003.0,WY,Age,45-54 years,Crude Prevalence,21.2,,,19.9,22.5,968.0,Overall,Overall,AGE,53.0,53.0
995233.0,2003.0,WY,Age,55-64 years,Crude Prevalence,13.5,,,12.4,14.6,674.0,Overall,Overall,AGE,53.0,53.0
995234.0,2003.0,WY,Age,65+ years,Crude Prevalence,16.3,,,15.1,17.5,804.0,Overall,Overall,AGE,53.0,53.0
902644.0,2003.0,GU,Age,18-24 years,Crude Prevalence,16.2,,,12.9,19.5,96.0,Overall,Overall,AGE,56.0,56.0
902645.0,2003.0,GU,Age,25-34 years,Crude Prevalence,23.6,,,20.2,27.0,190.0,Overall,Overall,AGE,56.0,56.0
902646.0,2003.0,GU,Age,35-44 years,Crude Prevalence,23.3,,,20.2,26.4,222.0,Overall,Overall,AGE,56.0,56.0
902647.0,2003.0,GU,Age,45-54 years,Crude Prevalence,17.1,,,14.3,19.9,157.0,Overall,Overall,AGE,56.0,56.0
902648.0,2003.0,GU,Age,55-64 years,Crude Prevalence,11.3,,,8.7,13.9,77.0,Overall,Overall,AGE,56.0,56.0
902649.0,2003.0,GU,Age,65+ years,Crude Prevalence,8.4,,,6.2,10.6,65.0,Overall,Overall,AGE,56.0,56.0
966272.0,2003.0,PR,Age,18-24 years,Crude Prevalence,14.8,,,13.1,16.5,362.0,Overall,Overall,AGE,60.0,60.0
966273.0,2003.0,PR,Age,25-34 years,Crude Prevalence,19.3,,,17.5,21.1,537.0,Overall,Overall,AGE,60.0,60.0
966274.0,2003.0,PR,Age,35-44 years,Crude Prevalence,18.7,,,17.2,20.2,813.0,Overall,Overall,AGE,60.0,60.0
966275.0,2003.0,PR,Age,45-54 years,Crude Prevalence,17.0,,,15.6,18.4,736.0,Overall,Overall,AGE,60.0,60.0
966276.0,2003.0,PR,Age,55-64 years,Crude Prevalence,13.9,,,12.7,15.1,740.0,Overall,Overall,AGE,60.0,60.0
966277.0,2003.0,PR,Age,65+ years,Crude Prevalence,16.4,,,15.1,17.7,978.0,Overall,Overall,AGE,60.0,60.0
984661.0,2003.0,VI,Age,18-24 years,Crude Prevalence,14.8,,,12.0,17.6,133.0,Overall,Overall,AGE,62.0,62.0
984662.0,2003.0,VI,Age,25-34 years,Crude Prevalence,19.0,,,16.8,21.2,337.0,Overall,Overall,AGE,62.0,62.0
984663.0,2003.0,VI,Age,35-44 years,Crude Prevalence,20.1,,,18.0,22.2,489.0,Overall,Overall,AGE,62.0,62.0
984664.0,2003.0,VI,Age,45-54 years,Crude Prevalence,19.6,,,17.4,21.8,467.0,Overall,Overall,AGE,62.0,62.0
984665.0,2003.0,VI,Age,55-64 years,Crude Prevalence,13.5,,,11.8,15.2,350.0,Overall,Overall,AGE,62.0,62.0
984552.0,2003.0,VI,Age,65+ years,Crude Prevalence,13.2,,,11.2,15.2,276.0,Overall,Overall,AGE,62.0,62.0
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
769485.0,2004.0,US,Age,18-24 years,Crude Prevalence,13.3,**,Median value reported with no confidence intervals,,,52.0,Overall,Overall,AGE,1.0,1.0
769486.0,2004.0,US,Age,25-34 years,Crude Prevalence,17.6,**,Median value reported with no confidence intervals,,,52.0,Overall,Overall,AGE,1.0,1.0
769487.0,2004.0,US,Age,35-44 years,Crude Prevalence,20.1,**,Median value reported with no confidence intervals,,,52.0,Overall,Overall,AGE,1.0,1.0
769488.0,2004.0,US,Age,45-54 years,Crude Prevalence,19.0,**,Median value reported with no confidence intervals,,,52.0,Overall,Overall,AGE,1.0,1.0
769489.0,2004.0,US,Age,55-64 years,Crude Prevalence,13.1,**,Median value reported with no confidence intervals,,,52.0,Overall,Overall,AGE,1.0,1.0
769490.0,2004.0,US,Age,65+ years,Crude Prevalence,16.7,**,Median value reported with no confidence intervals,,,52.0,Overall,Overall,AGE,1.0,1.0
769740.0,2004.0,UW,Age,18-24 years,Crude Prevalence,13.3,**,Median value reported with no confidence intervals,,,50.0,Overall,Overall,AGE,2.0,2.0
769741.0,2004.0,UW,Age,25-34 years,Crude Prevalence,17.5,**,Median value reported with no confidence intervals,,,50.0,Overall,Overall,AGE,2.0,2.0
769742.0,2004.0,UW,Age,35-44 years,Crude Prevalence,20.1,**,Median value reported with no confidence intervals,,,50.0,Overall,Overall,AGE,2.0,2.0
769743.0,2004.0,UW,Age,45-54 years,Crude Prevalence,19.0,**,Median value reported with no confidence intervals,,,50.0,Overall,Overall,AGE,2.0,2.0
769744.0,2004.0,UW,Age,55-64 years,Crude Prevalence,13.1,**,Median value reported with no confidence intervals,,,50.0,Overall,Overall,AGE,2.0,2.0
769745.0,2004.0,UW,Age,65+ years,Crude Prevalence,16.7,**,Median value reported with no confidence intervals,,,50.0,Overall,Overall,AGE,2.0,2.0
766259.0,2004.0,AL,Age,18-24 years,Crude Prevalence,13.4,,,11.6,15.2,229.0,Overall,Overall,AGE,3.0,3.0
766260.0,2004.0,AL,Age,25-34 years,Crude Prevalence,17.5,,,16.0,19.0,527.0,Overall,Overall,AGE,3.0,3.0
766261.0,2004.0,AL,Age,35-44 years,Crude Prevalence,19.4,,,17.9,20.9,627.0,Overall,Overall,AGE,3.0,3.0
766262.0,2004.0,AL,Age,45-54 years,Crude Prevalence,18.7,,,17.3,20.1,736.0,Overall,Overall,AGE,3.0,3.0
766263.0,2004.0,AL,Age,55-64 years,Crude Prevalence,13.5,,,12.4,14.6,630.0,Overall,Overall,AGE,3.0,3.0
766264.0,2004.0,AL,Age,65+ years,Crude Prevalence,17.5,,,16.2,18.8,846.0,Overall,Overall,AGE,3.0,3.0
768247.0,2004.0,AK,Age,18-24 years,Crude Prevalence,12.5,,,10.4,14.6,232.0,Overall,Overall,AGE,4.0,4.0
768248.0,2004.0,AK,Age,25-34 years,Crude Prevalence,17.6,,,15.5,19.7,501.0,Overall,Overall,AGE,4.0,4.0
768249.0,2004.0,AK,Age,35-44 years,Crude Prevalence,23.4,,,21.0,25.8,578.0,Overall,Overall,AGE,4.0,4.0
768250.0,2004.0,AK,Age,45-54 years,Crude Prevalence,24.3,,,21.9,26.7,650.0,Overall,Overall,AGE,4.0,4.0
768251.0,2004.0,AK,Age,55-64 years,Crude Prevalence,13.7,,,12.0,15.4,423.0,Overall,Overall,AGE,4.0,4.0
768252.0,2004.0,AK,Age,65+ years,Crude Prevalence,8.5,,,7.1,9.9,272.0,Overall,Overall,AGE,4.0,4.0
770734.0,2004.0,AZ,Age,18-24 years,Crude Prevalence,13.6,,,10.9,16.3,275.0,Overall,Overall,AGE,5.0,5.0
770735.0,2004.0,AZ,Age,25-34 years,Crude Prevalence,19.1,,,16.7,21.5,697.0,Overall,Overall,AGE,5.0,5.0
770736.0,2004.0,AZ,Age,35-44 years,Crude Prevalence,19.3,,,17.2,21.4,810.0,Overall,Overall,AGE,5.0,5.0
770737.0,2004.0,AZ,Age,45-54 years,Crude Prevalence,17.4,,,15.5,19.3,881.0,Overall,Overall,AGE,5.0,5.0
770738.0,2004.0,AZ,Age,55-64 years,Crude Prevalence,12.8,,,11.3,14.3,805.0,Overall,Overall,AGE,5.0,5.0
770739.0,2004.0,AZ,Age,65+ years,Crude Prevalence,17.7,,,16.1,19.3,1251.0,Overall,Overall,AGE,5.0,5.0
773133.0,2004.0,AR,Age,18-24 years,Crude Prevalence,13.4,,,11.7,15.1,238.0,Overall,Overall,AGE,6.0,6.0
773134.0,2004.0,AR,Age,25-34 years,Crude Prevalence,17.1,,,15.7,18.5,548.0,Overall,Overall,AGE,6.0,6.0
773135.0,2004.0,AR,Age,35-44 years,Crude Prevalence,18.8,,,17.4,20.2,669.0,Overall,Overall,AGE,6.0,6.0
773136.0,2004.0,AR,Age,45-54 years,Crude Prevalence,18.1,,,16.8,19.4,820.0,Overall,Overall,AGE,6.0,6.0
773137.0,2004.0,AR,Age,55-64 years,Crude Prevalence,14.0,,,13.0,15.0,797.0,Overall,Overall,AGE,6.0,6.0
773138.0,2004.0,AR,Age,65+ years,Crude Prevalence,18.6,,,17.4,19.8,1015.0,Overall,Overall,AGE,6.0,6.0
775078.0,2004.0,CA,Age,18-24 years,Crude Prevalence,13.8,,,12.2,15.4,319.0,Overall,Overall,AGE,7.0,7.0
775079.0,2004.0,CA,Age,25-34 years,Crude Prevalence,20.5,,,19.0,22.0,818.0,Overall,Overall,AGE,7.0,7.0
775080.0,2004.0,CA,Age,35-44 years,Crude Prevalence,21.1,,,19.7,22.5,983.0,Overall,Overall,AGE,7.0,7.0
775081.0,2004.0,CA,Age,45-54 years,Crude Prevalence,18.2,,,16.9,19.5,871.0,Overall,Overall,AGE,7.0,7.0
775082.0,2004.0,CA,Age,55-64 years,Crude Prevalence,11.7,,,10.7,12.7,686.0,Overall,Overall,AGE,7.0,7.0
775083.0,2004.0,CA,Age,65+ years,Crude Prevalence,14.6,,,13.4,15.8,823.0,Overall,Overall,AGE,7.0,7.0
776541.0,2004.0,CO,Age,18-24 years,Crude Prevalence,13.3,,,11.8,14.8,385.0,Overall,Overall,AGE,8.0,8.0
776542.0,2004.0,CO,Age,25-34 years,Crude Prevalence,20.0,,,18.5,21.5,963.0,Overall,Overall,AGE,8.0,8.0
776543.0,2004.0,CO,Age,35-44 years,Crude Prevalence,21.3,,,19.9,22.7,1194.0,Overall,Overall,AGE,8.0,8.0
776544.0,2004.0,CO,Age,45-54 years,Crude Prevalence,20.1,,,18.8,21.4,1347.0,Overall,Overall,AGE,8.0,8.0
776545.0,2004.0,CO,Age,55-64 years,Crude Prevalence,12.2,,,11.2,13.2,1013.0,Overall,Overall,AGE,8.0,8.0
776546.0,2004.0,CO,Age,65+ years,Crude Prevalence,13.1,,,12.1,14.1,1077.0,Overall,Overall,AGE,8.0,8.0
779427.0,2004.0,CT,Age,18-24 years,Crude Prevalence,10.7,,,9.4,12.0,279.0,Overall,Overall,AGE,9.0,9.0
779428.0,2004.0,CT,Age,25-34 years,Crude Prevalence,16.4,,,15.2,17.6,789.0,Overall,Overall,AGE,9.0,9.0
779429.0,2004.0,CT,Age,35-44 years,Crude Prevalence,21.6,,,20.4,22.8,1258.0,Overall,Overall,AGE,9.0,9.0
779430.0,2004.0,CT,Age,45-54 years,Crude Prevalence,19.4,,,18.3,20.5,1323.0,Overall,Overall,AGE,9.0,9.0
779431.0,2004.0,CT,Age,55-64 years,Crude Prevalence,13.4,,,12.5,14.3,971.0,Overall,Overall,AGE,9.0,9.0
779432.0,2004.0,CT,Age,65+ years,Crude Prevalence,18.4,,,17.4,19.4,1410.0,Overall,Overall,AGE,9.0,9.0
781179.0,2004.0,DE,Age,18-24 years,Crude Prevalence,13.3,,,11.4,15.2,296.0,Overall,Overall,AGE,10.0,10.0
781180.0,2004.0,DE,Age,25-34 years,Crude Prevalence,17.4,,,15.7,19.1,572.0,Overall,Overall,AGE,10.0,10.0
781181.0,2004.0,DE,Age,35-44 years,Crude Prevalence,20.7,,,19.0,22.4,819.0,Overall,Overall,AGE,10.0,10.0
